customer_id,age,recency_days,transaction_frequency,monetary_value_kes,preferred_channel,active_microloans
CUST-04731,20,3,13,8037.2,USSD / Mobile Money,3
CUST-04732,34,8,5,3672.49,USSD / Mobile Money,1
CUST-04733,22,7,34,17686.54,Mobile App,0
CUST-04734,40,20,14,8102.92,Mobile App,0
CUST-04735,38,22,4,95712.47,USSD / Mobile Money,1
CUST-04736,46,14,28,16876.61,USSD / Mobile Money,3
CUST-04737,25,0,14,7098.25,Branch,4
CUST-04738,35,40,31,18859.05,USSD / Mobile Money,1
CUST-04739,18,17,3,2245.74,Mobile App,2
CUST-04740,43,0,17,17359.34,Mobile App,3
CUST-04741,41,25,26,20536.17,Branch,0
CUST-04742,40,3,7,12311.64,Mobile App,0
CUST-04743,35,12,3,9122.89,USSD / Mobile Money,0
CUST-04744,39,9,11,10132.88,USSD / Mobile Money,1
CUST-04745,54,8,41,21412.47,Mobile App,2
CUST-04746,31,33,37,25744.65,Mobile App,0
CUST-04747,36,8,7,40861.16,Branch,2
CUST-04748,21,1,3,124570.13,Branch,2
CUST-04749,24,43,7,9170.39,Branch,1
CUST-04750,36,37,7,10171.4,Mobile App,2
CUST-04751,48,17,19,26665.22,Mobile App,1
CUST-04752,31,9,10,81104.47,ATM,1
CUST-04753,32,1,5,6407.12,Mobile App,1
CUST-04754,30,23,36,40901.94,USSD / Mobile Money,0
CUST-04755,28,1,14,9358.48,Mobile App,2
CUST-04756,38,1,18,22290.08,USSD / Mobile Money,1
CUST-04757,18,11,2,35749.01,Mobile App,0
CUST-04758,50,2,1,1668.77,Branch,1
CUST-04759,27,0,2,4685.95,ATM,1
CUST-04760,43,8,7,37434.06,Mobile App,1
CUST-04761,19,2,21,30919.42,Mobile App,1
CUST-04762,43,2,1,38827.36,USSD / Mobile Money,0
CUST-04763,43,1,59,58430.73,Mobile App,0
CUST-04764,39,3,14,11857.82,ATM,1
CUST-04765,23,18,47,242929.27,Mobile App,1
CUST-04766,37,24,5,12450.37,Mobile App,2
CUST-04767,20,9,20,10082.8,USSD / Mobile Money,1
CUST-04768,31,10,13,11805.4,USSD / Mobile Money,0
CUST-04769,47,0,27,17508.78,USSD / Mobile Money,2
CUST-04770,44,1,9,31212.15,Mobile App,0
CUST-04771,35,4,19,13618.41,Mobile App,1
CUST-04772,23,11,36,60127.46,Mobile App,1
CUST-04773,42,20,6,21716.28,Mobile App,0
CUST-04774,35,13,15,9307.8,Branch,1
CUST-04775,18,7,1,7064.55,Mobile App,4
CUST-04776,44,1,24,14531.84,Mobile App,1
CUST-04777,34,22,86,53690.79,USSD / Mobile Money,0
CUST-04778,49,6,3,4009.31,Mobile App,0
CUST-04779,21,19,11,14560.26,Branch,1
CUST-04780,18,10,29,19885.91,USSD / Mobile Money,0
CUST-04781,38,20,12,12448.9,Mobile App,1
CUST-04782,38,35,14,182678.44,Branch,1
CUST-04783,18,38,8,8718.62,USSD / Mobile Money,2
CUST-04784,23,11,7,3945.12,USSD / Mobile Money,1
CUST-04785,68,10,11,42687.92,Branch,0
CUST-04786,31,4,12,42751.48,Branch,1
CUST-04787,43,41,3,1916.38,Mobile App,2
CUST-04788,27,9,11,8331.75,Mobile App,0
CUST-04789,18,2,58,44579.57,Mobile App,2
CUST-04790,32,8,8,21788.45,USSD / Mobile Money,3
CUST-04791,31,2,3,9545.87,Branch,1
CUST-04792,30,10,10,13322.67,Mobile App,3
CUST-04793,33,12,5,4482.51,Mobile App,3
CUST-04794,38,6,3,1721.46,USSD / Mobile Money,2
CUST-04795,33,1,14,182301.21,Mobile App,1
CUST-04796,19,43,5,4395.05,Mobile App,0
CUST-04797,40,22,6,13559.26,Mobile App,3
CUST-04798,18,27,14,13385.14,Mobile App,2
CUST-04799,18,6,2,32125.92,ATM,3
CUST-04800,43,21,2,10627.18,ATM,1
CUST-04801,41,9,23,21700.19,Mobile App,0
CUST-04802,34,3,1,655.79,ATM,3
CUST-04803,18,1,4,4321.55,Mobile App,2
CUST-04804,26,6,2,25759.13,Branch,1
CUST-04805,31,2,7,25133.59,Mobile App,2
CUST-04806,18,90,18,10944.03,USSD / Mobile Money,2
CUST-04807,26,0,13,7259.73,Mobile App,2
CUST-04808,42,8,133,76297.37,Mobile App,0
CUST-04809,52,9,36,18103.53,Branch,3
CUST-04810,29,5,4,3446.63,Mobile App,1
CUST-04811,44,12,3,115077.6,ATM,4
CUST-04812,18,2,150,145799.06,Mobile App,1
CUST-04813,42,22,35,34329.26,Mobile App,1
CUST-04814,25,6,21,23348.78,Branch,4
CUST-04815,38,13,13,6934.74,USSD / Mobile Money,1
CUST-04816,32,18,16,10667.77,Mobile App,0
CUST-04817,50,32,2,6204.33,Mobile App,3
CUST-04818,24,27,14,9754.19,USSD / Mobile Money,3
CUST-04819,42,14,13,11291.67,Mobile App,0
CUST-04820,31,7,4,58887.83,USSD / Mobile Money,1
CUST-04821,33,10,7,7094.88,USSD / Mobile Money,2
CUST-04822,32,21,55,32359.02,USSD / Mobile Money,2
CUST-04823,24,31,10,29570.38,ATM,2
CUST-04824,34,1,96,48963.71,USSD / Mobile Money,0
CUST-04825,34,7,2,3297.77,Mobile App,1
CUST-04826,37,22,7,6179.58,Mobile App,3
CUST-04827,36,8,2,9807.76,USSD / Mobile Money,0
CUST-04828,44,6,3,6329.78,Mobile App,1
CUST-04829,46,7,5,7564.39,Mobile App,3
CUST-04830,22,13,16,10989.07,USSD / Mobile Money,1
CUST-04831,45,90,15,9125.8,Branch,0
CUST-04832,20,10,6,23205.59,USSD / Mobile Money,1
CUST-04833,42,3,1,5381.92,USSD / Mobile Money,1
CUST-04834,42,2,53,47007.14,Mobile App,4
CUST-04835,18,0,9,6029.29,USSD / Mobile Money,2
CUST-04836,36,12,3,4487.33,USSD / Mobile Money,3
CUST-04837,29,11,16,13815.17,USSD / Mobile Money,3
CUST-04838,25,3,14,13688.86,Mobile App,2
CUST-04839,51,17,8,29123.35,USSD / Mobile Money,1
CUST-04840,27,20,14,11248.14,USSD / Mobile Money,1
CUST-04841,25,4,3,26337.59,Mobile App,2
CUST-04842,35,6,26,27220.16,Mobile App,4
CUST-04843,43,69,4,8903.07,USSD / Mobile Money,1
CUST-04844,33,7,6,4945.07,USSD / Mobile Money,2
CUST-04845,48,21,23,36717.99,USSD / Mobile Money,3
CUST-04846,41,9,40,22019.27,Mobile App,0
CUST-04847,18,23,59,37348.51,Mobile App,0
CUST-04848,28,21,35,24973.28,Mobile App,2
CUST-04849,28,16,8,9939.36,USSD / Mobile Money,1
CUST-04850,40,28,2,5518.88,USSD / Mobile Money,0
CUST-04851,18,42,49,26861.1,Branch,1
CUST-04852,65,13,47,24216.66,USSD / Mobile Money,2
CUST-04853,41,4,6,69549.89,ATM,2
CUST-04854,36,7,30,18875.44,Mobile App,2
CUST-04855,49,21,8,10686.41,Mobile App,3
CUST-04856,63,15,54,33625.35,Mobile App,0
CUST-04857,45,2,7,45415.31,USSD / Mobile Money,3
CUST-04858,46,0,88,191235.9,Mobile App,1
CUST-04859,36,17,26,23298.68,USSD / Mobile Money,2
CUST-04860,33,4,73,42902.83,Mobile App,1
CUST-04861,29,10,7,5002.39,Mobile App,1
CUST-04862,25,20,18,9929.47,USSD / Mobile Money,2
CUST-04863,26,12,4,2566.25,Mobile App,3
CUST-04864,18,1,28,16455.86,USSD / Mobile Money,1
CUST-04865,34,3,29,14852.03,USSD / Mobile Money,1
CUST-04866,18,3,133,107373.82,Mobile App,0
CUST-04867,37,4,19,24785.26,USSD / Mobile Money,0
CUST-04868,34,12,25,18055.48,USSD / Mobile Money,2
CUST-04869,36,10,7,46290.7,USSD / Mobile Money,1
CUST-04870,28,3,20,11625.0,Mobile App,1
CUST-04871,71,1,8,6368.54,USSD / Mobile Money,2
CUST-04872,51,2,13,6945.55,Mobile App,3
CUST-04873,20,62,14,32887.89,Mobile App,5
CUST-04874,37,9,8,6403.04,Mobile App,3
CUST-04875,27,30,12,14296.12,USSD / Mobile Money,0
CUST-04876,22,28,8,40456.12,USSD / Mobile Money,1
CUST-04877,18,10,8,67340.24,Branch,2
CUST-04878,40,18,35,25256.45,USSD / Mobile Money,1
CUST-04879,26,3,14,21419.78,ATM,3
CUST-04880,46,17,17,10588.55,USSD / Mobile Money,2
CUST-04881,46,4,2,102220.85,Mobile App,1
CUST-04882,51,26,18,15315.58,USSD / Mobile Money,3
CUST-04883,24,1,20,19140.11,USSD / Mobile Money,1
CUST-04884,40,22,8,8401.59,USSD / Mobile Money,3
CUST-04885,42,1,98,97965.61,USSD / Mobile Money,0
CUST-04886,29,31,1,11431.36,USSD / Mobile Money,2
CUST-04887,25,5,26,38372.01,Mobile App,1
CUST-04888,54,15,24,25779.5,USSD / Mobile Money,3
CUST-04889,37,10,20,15821.92,Mobile App,2
CUST-04890,42,6,14,39669.68,Mobile App,1
CUST-04891,25,15,21,24102.03,USSD / Mobile Money,4
CUST-04892,20,44,29,16417.03,USSD / Mobile Money,3
CUST-04893,28,0,5,4337.54,Mobile App,3
CUST-04894,33,37,16,18129.83,USSD / Mobile Money,2
CUST-04895,22,14,10,36608.67,USSD / Mobile Money,1
CUST-04896,34,24,4,96762.67,Mobile App,1
CUST-04897,18,7,24,12563.51,USSD / Mobile Money,0
CUST-04898,21,9,6,11421.05,Mobile App,1
CUST-04899,43,30,2,17889.91,USSD / Mobile Money,4
CUST-04900,42,8,7,16125.88,Mobile App,1
CUST-04901,30,11,5,39327.15,USSD / Mobile Money,2
CUST-04902,22,0,34,38661.7,Branch,0
CUST-04903,22,2,14,8847.8,USSD / Mobile Money,5
CUST-04904,30,15,48,25768.37,USSD / Mobile Money,2
CUST-04905,42,18,6,15947.81,Mobile App,0
CUST-04906,46,13,29,50301.97,Mobile App,4
CUST-04907,29,2,150,85047.97,USSD / Mobile Money,6
CUST-04908,21,8,17,9259.83,Mobile App,1
CUST-04909,38,6,28,15684.53,Branch,1
CUST-04910,25,10,24,34862.97,Mobile App,1
CUST-04911,28,30,2,5803.17,Mobile App,2
CUST-04912,50,22,21,20171.47,USSD / Mobile Money,0
CUST-04913,44,1,16,48059.74,USSD / Mobile Money,1
CUST-04914,36,33,9,5835.0,Mobile App,4
CUST-04915,19,9,5,6853.07,Branch,2
CUST-04916,37,20,24,15698.53,USSD / Mobile Money,3
CUST-04917,47,2,4,15809.39,USSD / Mobile Money,2
CUST-04918,30,16,102,76831.04,USSD / Mobile Money,0
CUST-04919,51,4,13,7379.72,USSD / Mobile Money,1
CUST-04920,50,8,3,9536.07,Mobile App,2
CUST-04921,54,0,7,33351.6,USSD / Mobile Money,1
CUST-04922,38,2,9,5001.61,USSD / Mobile Money,0
CUST-04923,42,1,135,74857.03,Mobile App,0
CUST-04924,51,4,5,3808.09,Mobile App,0
CUST-04925,40,1,10,8095.33,USSD / Mobile Money,0
CUST-04926,28,17,7,3689.13,Mobile App,1
CUST-04927,29,0,20,75453.89,Mobile App,1
CUST-04928,37,14,7,8251.69,Mobile App,0
CUST-04929,19,2,3,3914.41,Mobile App,3
CUST-04930,33,43,10,18258.59,USSD / Mobile Money,0
CUST-04931,48,40,9,6196.86,Mobile App,1
CUST-04932,18,3,6,4471.64,Mobile App,2
CUST-04933,53,14,7,81580.35,Mobile App,1
CUST-04934,48,0,39,141648.71,USSD / Mobile Money,1
CUST-04935,29,40,8,7333.92,USSD / Mobile Money,1
CUST-04936,41,11,3,41676.28,Mobile App,3
CUST-04937,35,0,7,17322.61,USSD / Mobile Money,0
CUST-04938,49,6,12,6971.9,Mobile App,2
CUST-04939,46,1,3,3513.85,USSD / Mobile Money,1
CUST-04940,18,7,61,113504.47,Mobile App,1
CUST-04941,42,16,29,15453.18,Branch,2
CUST-04942,32,9,50,273078.13,Mobile App,1
CUST-04943,35,7,18,12439.07,USSD / Mobile Money,1
CUST-04944,26,1,1,87287.89,Mobile App,3
CUST-04945,55,4,56,33123.81,Mobile App,0
CUST-04946,47,1,5,29399.3,USSD / Mobile Money,1
CUST-04947,26,24,5,68180.0,USSD / Mobile Money,2
CUST-04948,18,2,14,72181.48,Mobile App,3
CUST-04949,30,13,48,27372.64,USSD / Mobile Money,2
CUST-04950,40,6,34,19239.3,Mobile App,1
CUST-04951,37,3,30,22173.74,Branch,1
CUST-04952,50,15,8,5152.03,USSD / Mobile Money,1
CUST-04953,44,9,8,15601.58,Mobile App,1
CUST-04954,46,7,17,10865.64,USSD / Mobile Money,2
CUST-04955,38,13,10,46112.38,Mobile App,0
CUST-04956,18,10,29,17945.52,USSD / Mobile Money,3
CUST-04957,32,5,27,14093.84,USSD / Mobile Money,2
CUST-04958,47,12,22,77262.02,USSD / Mobile Money,0
CUST-04959,34,16,1,11168.51,Mobile App,3
CUST-04960,41,0,13,14965.06,ATM,0
CUST-04961,31,9,10,46839.33,USSD / Mobile Money,1
CUST-04962,22,0,14,36952.4,USSD / Mobile Money,4
CUST-04963,33,3,5,5084.33,Mobile App,1
CUST-04964,38,12,3,5627.09,Mobile App,2
CUST-04965,27,30,19,11026.25,USSD / Mobile Money,1
CUST-04966,32,32,8,4900.83,USSD / Mobile Money,2
CUST-04967,23,1,21,29800.55,Branch,1
CUST-04968,48,8,6,17592.7,Mobile App,3
CUST-04969,31,13,50,50368.0,USSD / Mobile Money,4
CUST-04970,52,2,33,71904.06,USSD / Mobile Money,1
CUST-04971,53,21,16,33892.59,Mobile App,1
CUST-04972,34,20,9,34089.93,Mobile App,2
CUST-04973,22,35,28,14358.91,Mobile App,0
CUST-04974,18,0,18,14112.9,USSD / Mobile Money,4
CUST-04975,18,3,15,41936.24,Branch,2
CUST-04976,18,26,34,18404.85,Branch,2
CUST-04977,51,16,50,34297.56,USSD / Mobile Money,1
CUST-04978,36,33,3,19162.46,Mobile App,1
CUST-04979,39,0,4,17745.03,USSD / Mobile Money,1
CUST-04980,18,13,5,16589.63,Branch,1
CUST-04981,20,12,2,20897.89,USSD / Mobile Money,3
CUST-04982,45,0,11,16126.6,Mobile App,2
CUST-04983,38,10,22,11902.9,Branch,0
CUST-04984,33,14,11,22834.14,USSD / Mobile Money,1
CUST-04985,41,3,7,15920.7,Branch,1
CUST-04986,54,4,37,19420.92,Branch,0
CUST-04987,32,15,14,71190.01,Mobile App,5
CUST-04988,35,9,17,26547.39,Branch,2
CUST-04989,37,29,38,20021.96,USSD / Mobile Money,0
CUST-04990,63,6,10,7378.35,Mobile App,1
CUST-04991,18,4,95,50976.99,USSD / Mobile Money,2
CUST-04992,43,62,7,6973.28,USSD / Mobile Money,1
CUST-04993,33,36,89,57076.37,Mobile App,1
CUST-04994,41,0,4,3873.33,ATM,1
CUST-04995,27,22,20,54011.45,Mobile App,1
CUST-04996,34,1,6,41898.27,Branch,1
CUST-04997,43,0,37,39016.32,Mobile App,2
CUST-04998,72,4,7,12159.07,Mobile App,2
CUST-04999,44,4,16,41063.04,Mobile App,0
CUST-05000,24,25,6,8356.57,USSD / Mobile Money,1
CUST-05001,29,18,31,18233.3,Mobile App,3
CUST-05002,29,59,6,51298.92,ATM,2
CUST-05003,18,18,65,45547.01,USSD / Mobile Money,1
CUST-05004,31,8,4,4904.2,USSD / Mobile Money,2
CUST-05005,43,18,3,5830.28,Mobile App,2
CUST-05006,19,90,31,18184.79,USSD / Mobile Money,7
CUST-05007,47,18,6,171259.43,Branch,2
CUST-05008,40,21,12,14153.05,Mobile App,0
CUST-05009,26,41,8,14266.66,Mobile App,0
CUST-05010,33,1,3,25404.66,USSD / Mobile Money,4
CUST-05011,54,18,11,6808.92,Branch,0
CUST-05012,43,28,43,63474.64,USSD / Mobile Money,1
CUST-05013,35,46,33,19755.92,Mobile App,3
CUST-05014,32,3,15,133624.45,USSD / Mobile Money,0
CUST-05015,35,10,37,23569.57,Branch,1
CUST-05016,28,17,4,40424.86,Mobile App,2
CUST-05017,18,4,8,4191.48,Mobile App,3
CUST-05018,59,13,18,10390.34,Mobile App,0
CUST-05019,36,4,10,10216.54,Mobile App,2
CUST-05020,39,6,9,4885.22,Mobile App,1
CUST-05021,34,8,3,21456.83,Mobile App,0
CUST-05022,26,11,1,13457.59,USSD / Mobile Money,1
CUST-05023,32,8,27,15333.09,Mobile App,1
CUST-05024,18,10,15,15411.42,Mobile App,2
CUST-05025,62,5,30,42165.85,Branch,2
CUST-05026,20,2,7,3845.65,Mobile App,3
CUST-05027,22,0,5,3699.63,Mobile App,3
CUST-05028,29,3,12,10901.85,Mobile App,3
CUST-05029,50,13,28,22396.63,USSD / Mobile Money,3
CUST-05030,35,23,9,11921.1,USSD / Mobile Money,1
CUST-05031,20,2,27,44259.13,USSD / Mobile Money,3
CUST-05032,50,1,4,18577.75,USSD / Mobile Money,1
CUST-05033,43,20,10,28039.2,Branch,2
CUST-05034,41,5,11,6507.46,USSD / Mobile Money,3
CUST-05035,43,45,41,30569.19,Mobile App,3
CUST-05036,63,18,14,12111.69,Mobile App,2
CUST-05037,61,5,69,107128.15,USSD / Mobile Money,1
CUST-05038,26,5,3,12025.89,ATM,2
CUST-05039,54,11,13,9470.3,Mobile App,2
CUST-05040,39,1,14,36107.52,Mobile App,2
CUST-05041,40,1,22,29862.79,Branch,1
CUST-05042,18,2,5,4862.79,Mobile App,0
CUST-05043,32,22,65,37304.29,USSD / Mobile Money,1
CUST-05044,25,10,12,10928.7,Mobile App,2
CUST-05045,44,0,4,53082.21,Mobile App,2
CUST-05046,47,16,11,16491.34,USSD / Mobile Money,0
CUST-05047,18,8,8,28104.98,USSD / Mobile Money,3
CUST-05048,34,10,150,78866.45,Mobile App,1
CUST-05049,48,3,34,30389.16,USSD / Mobile Money,1
CUST-05050,32,12,12,63241.9,Mobile App,5
CUST-05051,43,58,10,9714.44,USSD / Mobile Money,1
CUST-05052,39,1,31,25130.9,Mobile App,2
CUST-05053,39,5,33,17548.42,USSD / Mobile Money,1
CUST-05054,31,4,1,3070.0,USSD / Mobile Money,2
CUST-05055,20,4,23,16406.6,Mobile App,1
CUST-05056,21,7,12,7650.35,Mobile App,3
CUST-05057,43,25,3,60362.56,Branch,0
CUST-05058,35,36,29,16805.35,Mobile App,0
CUST-05059,33,3,115,83875.69,USSD / Mobile Money,2
CUST-05060,29,11,21,21224.16,Mobile App,2
CUST-05061,31,15,36,26486.89,ATM,4
CUST-05062,47,11,74,112300.76,Branch,3
CUST-05063,30,8,5,2772.9,Mobile App,3
CUST-05064,18,3,1,6537.18,USSD / Mobile Money,1
CUST-05065,43,10,23,13102.68,Branch,1
CUST-05066,32,7,9,4927.46,Mobile App,2
CUST-05067,35,23,3,2850.06,Mobile App,3
CUST-05068,54,21,11,13815.33,Mobile App,4
CUST-05069,34,2,25,15229.79,Mobile App,1
CUST-05070,38,1,10,36098.67,USSD / Mobile Money,0
CUST-05071,20,35,5,8379.52,USSD / Mobile Money,2
CUST-05072,32,11,9,9478.54,USSD / Mobile Money,0
CUST-05073,42,29,11,10511.94,Mobile App,2
CUST-05074,18,0,1,7490.16,USSD / Mobile Money,2
CUST-05075,37,11,10,9325.5,USSD / Mobile Money,2
CUST-05076,36,11,3,3760.0,USSD / Mobile Money,2
CUST-05077,35,29,23,47231.12,Branch,1
CUST-05078,47,1,2,4177.52,Mobile App,1
CUST-05079,39,4,33,21058.32,USSD / Mobile Money,0
CUST-05080,52,7,8,19430.6,USSD / Mobile Money,2
CUST-05081,23,30,7,16570.48,Mobile App,2
CUST-05082,36,41,16,10121.42,Mobile App,2
CUST-05083,36,73,5,27646.47,Mobile App,0
CUST-05084,22,47,16,26151.45,Branch,1
CUST-05085,46,0,5,13082.56,USSD / Mobile Money,2
CUST-05086,62,0,6,7243.0,USSD / Mobile Money,0
CUST-05087,34,2,18,13402.39,Mobile App,2
CUST-05088,41,6,3,7486.75,ATM,3
CUST-05089,36,26,3,2776.98,Mobile App,2
CUST-05090,26,33,15,15139.58,USSD / Mobile Money,1
CUST-05091,18,3,11,36388.93,USSD / Mobile Money,0
CUST-05092,26,14,14,37168.6,Mobile App,1
CUST-05093,18,37,16,12576.65,USSD / Mobile Money,1
CUST-05094,55,9,12,45979.61,Mobile App,2
CUST-05095,33,1,22,152330.56,Mobile App,0
CUST-05096,30,9,13,11542.66,USSD / Mobile Money,2
CUST-05097,45,7,1,23362.93,Mobile App,2
CUST-05098,21,12,2,1272.0,Mobile App,1
CUST-05099,25,8,83,42727.56,Mobile App,0
CUST-05100,35,0,12,15289.89,Mobile App,0
CUST-05101,47,76,31,17289.87,Mobile App,2
CUST-05102,41,11,8,176612.26,USSD / Mobile Money,1
CUST-05103,37,9,11,25367.08,Mobile App,1
CUST-05104,35,46,7,38001.13,USSD / Mobile Money,1
CUST-05105,39,2,143,79257.85,USSD / Mobile Money,3
CUST-05106,37,3,15,9299.36,Mobile App,1
CUST-05107,22,24,7,7221.14,Branch,0
CUST-05108,35,4,2,12867.64,Mobile App,0
CUST-05109,22,24,87,46612.33,Mobile App,0
CUST-05110,35,4,10,27176.49,Mobile App,3
CUST-05111,29,0,25,36055.68,Mobile App,2
CUST-05112,65,10,28,22163.86,ATM,2
CUST-05113,34,3,7,4024.03,Mobile App,2
CUST-05114,18,21,23,117604.25,USSD / Mobile Money,0
CUST-05115,33,15,6,8889.88,USSD / Mobile Money,1
CUST-05116,41,38,4,473613.45,Mobile App,1
CUST-05117,55,22,39,41064.5,Branch,2
CUST-05118,27,2,10,10913.94,ATM,2
CUST-05119,18,24,20,25862.81,Branch,3
CUST-05120,44,15,18,9391.93,USSD / Mobile Money,2
CUST-05121,18,16,23,49267.85,Mobile App,2
CUST-05122,29,26,2,381945.6,Mobile App,2
CUST-05123,31,12,6,3352.89,USSD / Mobile Money,2
CUST-05124,34,9,8,9265.26,Mobile App,2
CUST-05125,43,15,5,9418.77,USSD / Mobile Money,0
CUST-05126,26,5,18,39116.94,USSD / Mobile Money,1
CUST-05127,31,3,39,210296.66,Mobile App,4
CUST-05128,34,14,46,37390.49,Mobile App,1
CUST-05129,36,3,8,205327.4,ATM,2
CUST-05130,36,1,16,18463.5,Mobile App,0
CUST-05131,40,0,19,25448.75,Mobile App,2
CUST-05132,45,14,22,24257.96,Mobile App,2
CUST-05133,39,6,5,53036.43,Mobile App,0
CUST-05134,40,20,75,41800.64,Mobile App,1
CUST-05135,18,7,30,42651.36,Mobile App,2
CUST-05136,35,9,31,16778.96,Mobile App,2
CUST-05137,40,7,40,25288.26,USSD / Mobile Money,1
CUST-05138,43,15,20,13117.81,Mobile App,1
CUST-05139,26,6,4,11245.96,Mobile App,3
CUST-05140,27,49,10,10043.63,Branch,1
CUST-05141,28,41,2,45276.11,USSD / Mobile Money,2
CUST-05142,41,28,18,11168.95,Mobile App,0
CUST-05143,47,37,10,5603.67,Branch,1
CUST-05144,30,8,11,6557.94,Mobile App,1
CUST-05145,45,11,40,55999.2,Mobile App,0
CUST-05146,36,20,7,5392.52,Branch,2
CUST-05147,33,17,9,19217.12,Mobile App,1
CUST-05148,32,33,12,11207.31,Branch,1
CUST-05149,43,18,1,28399.56,USSD / Mobile Money,1
CUST-05150,38,90,9,10232.18,Mobile App,1
CUST-05151,62,6,1,512726.8,Mobile App,3
CUST-05152,24,26,6,142689.24,Mobile App,1
CUST-05153,41,17,28,19050.21,Mobile App,0
CUST-05154,28,17,19,13612.55,Branch,3
CUST-05155,24,5,6,892566.22,Mobile App,3
CUST-05156,34,23,12,7606.36,Mobile App,1
CUST-05157,36,34,4,9461.15,USSD / Mobile Money,1
CUST-05158,70,3,12,14380.59,Mobile App,2
CUST-05159,32,14,150,83074.72,Mobile App,1
CUST-05160,21,7,77,39097.01,Mobile App,2
CUST-05161,38,68,12,23067.03,USSD / Mobile Money,3
CUST-05162,18,9,14,8890.27,Mobile App,1
CUST-05163,33,3,4,71841.5,Mobile App,0
CUST-05164,35,7,5,3412.38,Mobile App,2
CUST-05165,44,15,17,17359.09,USSD / Mobile Money,1
CUST-05166,46,1,7,3791.73,Mobile App,2
CUST-05167,28,13,30,15320.03,Mobile App,1
CUST-05168,33,40,58,31300.71,USSD / Mobile Money,1
CUST-05169,25,28,16,10843.2,USSD / Mobile Money,0
CUST-05170,21,1,13,79527.37,Mobile App,0
CUST-05171,38,75,2,8624.43,USSD / Mobile Money,2
CUST-05172,19,17,25,68809.04,Mobile App,0
CUST-05173,30,2,3,6083.97,USSD / Mobile Money,2
CUST-05174,23,0,8,24113.12,USSD / Mobile Money,3
CUST-05175,41,2,31,18229.26,Branch,0
CUST-05176,56,27,34,19464.61,USSD / Mobile Money,1
CUST-05177,19,0,7,4027.8,Mobile App,1
CUST-05178,18,3,8,17408.32,USSD / Mobile Money,0
CUST-05179,33,21,6,15005.56,USSD / Mobile Money,2
CUST-05180,35,13,3,27503.06,ATM,0
CUST-05181,37,22,6,14185.54,Mobile App,1
CUST-05182,29,20,2,170277.38,USSD / Mobile Money,1
CUST-05183,32,0,24,22551.69,USSD / Mobile Money,3
CUST-05184,39,33,18,44873.0,USSD / Mobile Money,6
CUST-05185,47,3,21,15483.24,ATM,0
CUST-05186,18,12,4,4074.13,USSD / Mobile Money,3
CUST-05187,30,15,3,25278.63,USSD / Mobile Money,1
CUST-05188,37,2,12,13088.85,Mobile App,2
CUST-05189,23,56,12,34227.86,Mobile App,2
CUST-05190,55,10,10,18758.4,Mobile App,0
CUST-05191,27,0,9,6966.31,Mobile App,1
CUST-05192,34,41,67,74099.33,Mobile App,2
CUST-05193,41,13,18,11193.42,Mobile App,2
CUST-05194,27,18,87,64202.08,USSD / Mobile Money,1
CUST-05195,18,11,43,76904.53,USSD / Mobile Money,1
CUST-05196,29,27,66,37551.02,USSD / Mobile Money,0
CUST-05197,47,0,4,47889.5,USSD / Mobile Money,3
CUST-05198,30,4,22,25712.1,USSD / Mobile Money,0
CUST-05199,24,9,7,32583.19,Mobile App,2
CUST-05200,46,1,2,3309.69,Branch,0
CUST-05201,31,18,54,38175.18,Mobile App,2
CUST-05202,28,7,9,5480.32,ATM,2
CUST-05203,36,4,4,107551.13,USSD / Mobile Money,2
CUST-05204,44,0,8,4395.05,Mobile App,2
CUST-05205,63,19,5,7259.38,Mobile App,2
CUST-05206,44,26,6,5003.07,Mobile App,2
CUST-05207,48,7,9,26793.5,Mobile App,1
CUST-05208,28,12,68,179207.48,Mobile App,3
CUST-05209,22,3,6,24641.6,USSD / Mobile Money,1
CUST-05210,35,14,64,720262.47,Mobile App,0
CUST-05211,36,0,28,15025.66,USSD / Mobile Money,1
CUST-05212,22,10,18,10150.81,USSD / Mobile Money,4
CUST-05213,32,15,25,14622.45,USSD / Mobile Money,2
CUST-05214,39,37,12,15719.28,Mobile App,2
CUST-05215,39,7,44,23736.48,Mobile App,3
CUST-05216,41,21,21,13124.13,Mobile App,2
CUST-05217,38,13,2,21552.24,USSD / Mobile Money,1
CUST-05218,28,39,16,9263.0,USSD / Mobile Money,2
CUST-05219,28,7,26,14480.6,USSD / Mobile Money,2
CUST-05220,20,5,9,8956.82,Mobile App,1
CUST-05221,56,32,13,11632.43,Mobile App,0
CUST-05222,35,0,6,39865.21,USSD / Mobile Money,3
CUST-05223,32,2,3,3598.63,USSD / Mobile Money,1
CUST-05224,23,1,2,3750.62,ATM,2
CUST-05225,70,27,2,20389.85,ATM,1
CUST-05226,22,0,23,38459.51,USSD / Mobile Money,1
CUST-05227,29,29,1,69584.57,Mobile App,2
CUST-05228,39,9,6,19377.78,Mobile App,1
CUST-05229,42,0,5,12353.15,Mobile App,0
CUST-05230,46,7,9,23697.93,ATM,2
CUST-05231,56,3,1,5925.58,Mobile App,4
CUST-05232,41,14,18,14366.06,USSD / Mobile Money,2
CUST-05233,22,17,3,2066.14,ATM,3
CUST-05234,31,10,37,49449.87,USSD / Mobile Money,1
CUST-05235,38,0,6,14127.65,USSD / Mobile Money,0
CUST-05236,59,16,11,31492.39,Mobile App,2
